12:35:33.403205 config: drop-rate=0.30, max-delay=1s, seed=1
10:38:17.644829 [queue=0] packet #0, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:17.648600 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=0 is delayed for 0s
10:38:17.648771 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=0 is delivered
10:38:17.649371 [queue=0] packet #0, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is dropped
10:38:22.649343 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=0 is delayed for 700ms
10:38:23.350737 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=0 is delivered
10:38:23.352111 [queue=1] packet #0, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delayed for 140ms
10:38:23.493826 [queue=0] packet #0, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:23.498124 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delayed for 110ms
10:38:23.498202 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delayed for 410ms
10:38:23.498436 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is dropped
10:38:23.609276 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delivered
10:38:23.609525 [queue=1] packet #1, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is dropped
10:38:23.909327 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delivered
10:38:23.909713 [queue=1] packet #2, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delayed for 690ms
10:38:24.600855 [queue=0] packet #2, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:27.621363 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is dropped
10:38:27.621450 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delayed for 270ms
10:38:27.892613 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delivered
10:38:27.892831 [queue=0] packet #3, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is dropped
10:38:30.627804 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delayed for 680ms
10:38:30.627833 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is dropped
10:38:31.309098 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delivered
10:38:31.309649 [queue=1] packet #1, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delayed for 240ms
10:38:31.550832 [queue=0] packet #1, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:31.557592 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is dropped
10:38:31.557642 [queue=1] packet #5, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delayed for 640ms
10:38:32.198787 [queue=0] packet #5, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delivered
10:38:32.199185 [queue=1] packet #5, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delayed for 500ms
10:38:32.700126 [queue=0] packet #5, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:35.714243 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delayed for 380ms
10:38:35.714297 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is dropped
10:38:36.095379 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delivered
10:38:36.095651 [queue=1] packet #3, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delayed for 420ms
10:38:36.516766 [queue=0] packet #3, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:36.523338 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delayed for 300ms
10:38:36.824440 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delivered
10:38:36.824791 [queue=0] packet #6, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is dropped
10:38:39.530856 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delayed for 50ms
10:38:39.530895 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is dropped
10:38:39.582020 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delivered
10:38:39.582307 [queue=1] packet #4, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delayed for 870ms
10:38:40.453445 [queue=0] packet #4, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:40.459400 [queue=1] packet #7, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delayed for 990ms
10:38:40.459419 [queue=2] packet #8, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=14 is delayed for 60ms
10:38:40.520553 [queue=1] packet #8, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=14 is delivered
10:38:40.520758 [queue=2] packet #8, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delayed for 590ms
10:38:41.111878 [queue=1] packet #8, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:41.450533 [queue=0] packet #7, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delivered
10:38:41.450725 [queue=1] packet #7, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delayed for 830ms
10:38:42.281994 [queue=0] packet #7, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:45.302507 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is dropped
10:38:48.309162 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delayed for 20ms
10:38:48.330265 [queue=0] packet #6, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=20 is delivered
10:38:48.330518 [queue=1] packet #6, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delayed for 580ms
10:38:48.911664 [queue=0] packet #6, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:48.924477 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=0 is delayed for 440ms
10:38:49.365837 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=0 is delivered
10:38:49.367474 [queue=1] packet #0, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delayed for 710ms
10:38:50.079154 [queue=0] packet #0, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:50.081008 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=0 is dropped
10:38:54.368481 [queue=1] packet #0, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delayed for 500ms
10:38:54.869918 [queue=0] packet #0, 127.0.0.1:63170 -> 127.0.0.1:8007, sz=0 is delivered
10:38:54.871739 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=0 is delayed for 880ms
10:38:55.753134 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:63170, sz=0 is delivered
10:39:00.765010 [queue=1] packet #0, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 990ms
10:39:01.756699 [queue=0] packet #0, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:39:01.758702 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 850ms
10:39:02.612288 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:02.614590 [queue=0] packet #0, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:39:02.615319 [queue=1] packet #1, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 830ms
10:39:02.615415 [queue=2] packet #2, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 890ms
10:39:02.615441 [queue=2] packet #3, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is dropped
10:39:03.446477 [queue=1] packet #1, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:03.506523 [queue=0] packet #2, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:03.506726 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is dropped
10:39:05.622906 [queue=0] packet #3, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is dropped
10:39:05.622968 [queue=1] packet #1, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 180ms
10:39:05.623059 [queue=2] packet #2, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 650ms
10:39:05.804073 [queue=1] packet #1, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:05.804284 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is dropped
10:39:06.274010 [queue=0] packet #2, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:06.274244 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is dropped
10:39:08.629518 [queue=1] packet #2, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 500ms
10:39:08.629577 [queue=2] packet #3, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 940ms
10:39:08.629588 [queue=2] packet #1, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is dropped
10:39:09.130667 [queue=1] packet #2, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:09.130897 [queue=2] packet #2, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 940ms
10:39:09.570445 [queue=1] packet #3, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:09.570810 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 650ms
10:39:10.071179 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:10.221923 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:13.236005 [queue=0] packet #1, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is dropped
10:39:16.243231 [queue=0] packet #1, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is dropped
10:39:19.250580 [queue=1] packet #1, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 40ms
10:39:19.291733 [queue=0] packet #1, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:19.292028 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 960ms
10:39:20.253179 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:20.265146 [queue=1] packet #4, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 700ms
10:39:20.265221 [queue=2] packet #5, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 580ms
10:39:20.265245 [queue=3] packet #6, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 710ms
10:39:20.846369 [queue=2] packet #5, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:20.846735 [queue=2] packet #5, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is dropped
10:39:20.966279 [queue=1] packet #4, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:20.966753 [queue=2] packet #4, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 450ms
10:39:20.975581 [queue=1] packet #6, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:20.975744 [queue=2] packet #6, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 560ms
10:39:21.417864 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:21.424249 [queue=2] packet #7, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 790ms
10:39:21.536852 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:22.214601 [queue=0] packet #7, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:22.214891 [queue=1] packet #7, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 400ms
10:39:22.616142 [queue=0] packet #7, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:25.636601 [queue=1] packet #5, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 280ms
10:39:25.917870 [queue=0] packet #5, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:25.918371 [queue=1] packet #5, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 840ms
10:39:26.759507 [queue=0] packet #5, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:26.766072 [queue=0] packet #8, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is dropped
10:39:26.766105 [queue=0] packet #9, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is dropped
10:39:26.766179 [queue=1] packet #10, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=3 is delayed for 680ms
10:39:27.447300 [queue=0] packet #10, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=3 is delivered
10:39:27.447546 [queue=0] packet #10, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is dropped
10:39:29.773492 [queue=1] packet #8, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 650ms
10:39:29.773515 [queue=2] packet #9, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 820ms
10:39:29.773536 [queue=3] packet #10, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=3 is delayed for 540ms
10:39:30.314682 [queue=2] packet #10, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=3 is delivered
10:39:30.314981 [queue=3] packet #10, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 290ms
10:39:30.424635 [queue=2] packet #8, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:30.424856 [queue=2] packet #8, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is dropped
10:39:30.593664 [queue=1] packet #9, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:30.593861 [queue=2] packet #9, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 990ms
10:39:30.606067 [queue=1] packet #10, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:31.584979 [queue=0] packet #9, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:34.603790 [queue=1] packet #8, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delayed for 450ms
10:39:35.054965 [queue=0] packet #8, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=20 is delivered
10:39:35.055259 [queue=1] packet #8, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 470ms
10:39:35.526371 [queue=0] packet #8, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:35.533055 [queue=1] packet #0, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 400ms
10:39:35.933965 [queue=0] packet #0, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:39:35.934414 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 70ms
10:39:36.006138 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:39:36.007827 [queue=1] packet #0, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 20ms
10:39:36.029043 [queue=0] packet #0, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:01.059990 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 480ms
10:40:01.060141 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:01.060170 [queue=2] packet #3, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 810ms
10:40:01.541230 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:01.541455 [queue=2] packet #1, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 810ms
10:40:01.871438 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:01.871892 [queue=2] packet #3, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 480ms
10:40:02.352622 [queue=0] packet #1, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:02.352648 [queue=0] packet #3, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:02.364471 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 590ms
10:40:02.955615 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:02.955869 [queue=0] packet #4, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:40:05.371299 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 770ms
10:40:05.371378 [queue=2] packet #4, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 430ms
10:40:05.802483 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:05.802822 [queue=2] packet #4, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 700ms
10:40:06.142627 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:06.142937 [queue=1] packet #2, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:40:06.503968 [queue=0] packet #4, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:09.516705 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 800ms
10:40:10.317193 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:10.317500 [queue=1] packet #2, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 170ms
10:40:10.488661 [queue=0] packet #2, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:10.495209 [queue=0] packet #5, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:10.495242 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 10ms
10:40:10.495254 [queue=2] packet #7, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 770ms
10:40:10.506375 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:10.506559 [queue=1] packet #6, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:40:11.266343 [queue=0] packet #7, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:11.266629 [queue=0] packet #7, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:40:13.501589 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 280ms
10:40:13.501631 [queue=1] packet #7, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:13.501656 [queue=2] packet #5, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 860ms
10:40:13.782853 [queue=1] packet #6, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:13.783304 [queue=2] packet #6, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 950ms
10:40:14.362878 [queue=1] packet #5, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:14.363313 [queue=2] packet #5, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 260ms
10:40:14.624573 [queue=1] packet #5, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:14.636612 [queue=2] packet #8, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 710ms
10:40:14.734442 [queue=1] packet #6, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:14.741035 [queue=2] packet #9, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 760ms
10:40:15.347752 [queue=1] packet #8, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:15.347996 [queue=1] packet #8, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:40:15.502168 [queue=0] packet #9, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:15.502383 [queue=1] packet #9, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 320ms
10:40:15.823646 [queue=0] packet #9, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:18.836984 [queue=1] packet #7, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 960ms
10:40:18.837186 [queue=1] packet #8, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:19.798290 [queue=0] packet #7, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:19.798695 [queue=1] packet #7, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 550ms
10:40:20.350063 [queue=0] packet #7, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:20.363049 [queue=1] packet #10, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 680ms
10:40:21.044223 [queue=0] packet #10, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:21.044571 [queue=1] packet #10, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 50ms
10:40:21.095738 [queue=0] packet #10, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:24.109784 [queue=0] packet #8, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:27.116909 [queue=1] packet #8, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 640ms
10:40:27.758057 [queue=0] packet #8, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:27.758391 [queue=1] packet #8, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 980ms
10:40:28.739563 [queue=0] packet #8, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:28.746096 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:28.746123 [queue=0] packet #12, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:28.746199 [queue=1] packet #13, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 840ms
10:40:29.587362 [queue=0] packet #13, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:29.587737 [queue=1] packet #13, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 170ms
10:40:29.758879 [queue=0] packet #13, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:32.778817 [queue=1] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 380ms
10:40:32.778852 [queue=2] packet #12, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 160ms
10:40:32.939953 [queue=1] packet #12, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:32.940179 [queue=2] packet #12, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 980ms
10:40:33.159935 [queue=1] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:33.160208 [queue=1] packet #11, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:40:33.921297 [queue=0] packet #12, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:36.939452 [queue=1] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 210ms
10:40:37.150649 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:37.150859 [queue=0] packet #11, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:40:39.945973 [queue=1] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 460ms
10:40:40.407142 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:40.407451 [queue=0] packet #11, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:40:42.953326 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:45.960747 [queue=1] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 860ms
10:40:46.821928 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:46.822230 [queue=0] packet #11, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:40:48.967522 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:51.975203 [queue=1] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 360ms
10:40:52.336445 [queue=0] packet #11, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:52.336746 [queue=1] packet #11, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 760ms
10:40:53.096953 [queue=0] packet #11, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:40:53.103498 [queue=0] packet #14, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:53.103516 [queue=0] packet #15, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:53.103525 [queue=0] packet #16, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:40:56.110288 [queue=1] packet #14, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 0s
10:40:56.110353 [queue=2] packet #15, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 550ms
10:40:56.110366 [queue=3] packet #16, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 630ms
10:40:56.110426 [queue=2] packet #14, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:56.110727 [queue=2] packet #14, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:40:56.661479 [queue=1] packet #15, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
